        0.0800206896       -0.2831535685       44.4006608942       44.4016358606
        0.0077367737        0.0117045964        0.7717758140        0.7719033374
       -0.1114386512       -0.0611335023       10.4091099025       10.4098859187
       -0.2179700232        0.0686322286       20.7719389630       20.7731959408
       -0.0517190611        0.1441402526       13.4281329719       13.4290061578
       -0.0315432027       -0.0288834445        4.1154298514        4.1156520855
       -0.0210490068       -0.1913294761       14.6251063933       14.6263729969
       -0.4133059803       -0.9942214423       74.9928286595       75.0005576544
        0.0017189742        0.0003086548        0.1162765244        0.1162896396
       -0.0197978822        0.4918674160        1.4905912780        1.5697731904
        0.1498213953        0.2658028537        0.0262280525        0.3062442134
        0.1485723914        0.0742812231       -0.0073876616        0.1662709630
       -0.0050837918        0.0002284770       -0.0021956656        0.0055423901
        0.1905224494        0.0721540097        1.0400756752        1.0598407498
        0.1789403158        0.0666764902        2.9045526860        2.9108231992
        0.1943735087       -0.0680286041        3.0118739143        3.0189059985
        0.0150257083        0.0162010005        3.8405935297        3.8406570928
        0.0864382180       -0.1775350230       10.9516521209       10.9534320844
        0.0112700861        0.0077621474        6.2645553713        6.2645703178
       -0.0880690210       -0.2011746802       24.3996872285       24.4006754876
       -0.0428591497        0.0438332411       44.4944475561       44.4944897890
        0.0444439323       -0.0497049989       94.1332069530       94.1332305677
        0.3963642912        0.0673770453     -289.8837440594      289.8840228682
        0.0542374607        0.0178424362      -96.5357422683       96.5357591535
       -0.0134026835       -0.0410107441       -5.2778715751        5.2780479229
       -0.0074119146       -0.0297613121      -58.9036529918       58.9036609767
       -0.2811166895        0.8565449965    -1345.2132113785     1345.2138415713
       -0.0217590821        0.0295680705       -1.4316647060        1.4321353144
       -0.0411871732       -0.1433145865       -4.1950850614        4.1977344040
        0.0000161243       -0.0197893201      -18.6652813563       18.6652918468
       -0.0037080800       -0.1644263966      -20.7846855998       20.7853363041
        0.1864447321        0.0253239348        0.0515967916        0.1951029695
        0.1036221868       -0.0670423838       -0.0340109532        0.1280194664
        0.4672472776        0.2236570795       -0.0501273890        0.5204375686
        0.1891841769        0.0409518465        0.0506236100        0.2000761265
        0.0261105832        0.0529552694       -0.0657671278        0.0883817754
        0.1618126437        0.0242326171        0.0023687129        0.1636342329
        0.3565264181        0.0124879620        9.3933918502        9.4011997783
        0.5033500838       -0.5007399100       16.8454871381       16.8610206829
       -0.1398195181        0.0757052286     -118.9195521575      118.9196584511
        0.0018271729       -0.0111140989      -74.4314662452       74.4314670974
